Domain,category,Length,ExtensionScore,SpecialCharactersCount,DictionaryWordsBroken,EditDistance,AvgMonthlySearchVolume,IndividualWordsCount
openseasoncannabis.com,1,18,3,0,"['OPEN', 'SEASON', 'CANNABIS']",0,0,3
greenwavecleaners.com,1,17,3,0,"['GREEN', 'WAVE', 'CLEANERS']",0,0,3
dromutloprek.com,1,12,3,0,[''],12,0,1
baliherenow.com,1,11,3,0,"['BALI', 'HER', 'ENOW']",0,0,3
runxuanzhiye.com,1,12,3,0,[''],12,0,1
lajatostore.com,1,11,3,0,"['LA', 'JATO', 'STORE']",0,0,3
gdzjlt.com,1,6,3,0,[''],6,0,1
rbtepune.com,1,8,3,0,"['RB', 'TE', 'PU', 'NE']",0,0,4
sparkleproperties.com,1,17,3,0,"['SPARKLE', 'PROPERTIES']",0,0,2
wineandwhiskystories.com,1,20,3,0,"['WINE', 'AND', 'WHISKY', 'STORIES']",0,0,4
tintedcabin.com,1,11,3,0,"['TINTED', 'CABIN']",0,0,2
nutrateva.com,1,9,3,0,"['NUT', 'RAT', 'EVA']",0,0,3
fullbody365.com,1,11,3,3,"['FULL', 'BODY']",0,0,2
nirogikaya1.com,1,11,3,1,"['NI', 'RO', 'GI', 'KA', 'YA']",0,0,5
jelajahangkasa.com,1,14,3,0,[''],14,0,1
themillionairestatus.com,1,20,3,0,"['THE', 'MILLIONAIRE', 'STATUS']",0,0,3
bellsbd.com,1,7,3,0,"['BELLS', 'BD']",0,0,2
toboconstruction.com,1,16,3,0,"['TO', 'BO', 'CONSTRUCTION']",0,0,3
kuzenlerburdur.com,1,14,3,0,"['KU', 'ZEN', 'LER', 'BUR', 'DUR']",0,0,5
martelc.com,1,7,3,0,"['MA', 'RTE', 'LC']",0,0,3
bestbuyproductreview.com,1,20,3,0,"['BEST', 'BUY', 'PRODUCT', 'REVIEW']",0,0,4
theonlineasset.com,1,14,3,0,"['THE', 'ONLINE', 'ASSET']",0,0,3
destinypromoters.com,1,16,3,0,"['DESTINY', 'PROMOTERS']",0,0,2
56262xiazai.com,1,11,3,5,"['XI', 'AZ', 'AI']",0,0,3
littlesweetdreams.com,1,17,3,0,"['LITTLE', 'SWEET', 'DREAMS']",0,0,3
wecanbrand.com,1,10,3,0,"['WE', 'CAN', 'BRAND']",0,0,3
88v85.com,1,5,3,4,['I'],1,0,1
ourfaireshare.com,1,13,3,0,"['OU', 'RF', 'AI', 'RESHARE']",0,0,4
thecleanhygiene.com,1,15,3,0,"['THE', 'CLEAN', 'HYGIENE']",0,0,3
themonkeysball.com,1,14,3,0,"['THE', 'MONKEYS', 'BALL']",0,50,3
4102e.com,1,5,3,4,['E'],0,50,1
mklnjol.com,1,7,3,0,[''],7,0,1
teamsmokestudios.com,1,16,3,0,"['TEAM', 'SMOKE', 'STUDIOS']",0,0,3
funkyheadblog.com,1,13,3,0,"['FUNKY', 'HEAD', 'BL', 'OG']",0,0,4
cbctdiagnostics.com,1,15,3,0,"['CB', 'CT', 'DIAGNOSTICS']",0,0,3
practicalcharacter.com,1,18,3,0,"['PRACTICAL', 'CHARACTER']",0,0,2
agespenergia.com,1,12,3,0,"['AGES', 'PEN', 'ERG', 'IA']",0,500,4
larimarcalicut.com,1,14,3,0,"['LARI', 'MAR', 'CALICUT']",0,0,3
dixiebarbeque.com,1,13,3,0,"['DIXIE', 'BARBEQUE']",0,0,2
booksgalorewith-hels.com,1,20,3,1,"['', ""HE'S""]",16,0,2
yalubluispaniu.com,1,14,3,0,[''],14,0,1
galerielublanck.com,1,15,3,0,"['GALERIE', 'LU', 'BLAN', 'CK']",0,0,4
shellfishincedarkey.com,1,19,3,0,"['SHELL', 'FI', 'SHIN', 'CE', 'DARKEY']",0,0,5
andrologia-online.com,1,17,3,1,"['', 'ONLINE']",10,500,2
fratellispizzaandbrew.com,1,21,3,0,"['FRA', 'TEL', 'LIS', 'PIZZA', 'AND', 'BREW']",0,0,6
lemondedumasque.com,1,15,3,0,"['LE', 'MONDE', 'DU', 'MASQUE']",0,0,4
uuuu05.com,1,6,3,2,['GURU'],2,0,1
magneto-studio.com,1,14,3,1,"['MAGNETO', 'STUDIO']",0,50,2
crookedcreektackle.com,1,18,3,0,"['CROOKED', 'CREEK', 'TACKLE']",0,0,3
themlstack.com,1,10,3,0,"['THE', 'ML', 'STACK']",0,0,3
kxbzkz.com,1,6,3,0,[''],6,0,1
graymatterapparel.com,1,17,3,0,"['GRAY', 'MATTER', 'APPAREL']",0,0,3
atozrellieff.com,1,12,3,0,"['AT', 'OZ', 'REL', 'LI', 'EFF']",0,0,5
onthespottowing.com,1,15,3,0,"['ON', 'THE', 'SPOT', 'TOWING']",0,0,4
bestsolessport.com,1,14,3,0,"['BEST', 'SOLES', 'SPORT']",0,0,3
shygirlmakeup.com,1,13,3,0,"['SHY', 'GIRL', 'MAKEUP']",0,0,3
matkinhbaoho.com,1,12,3,0,"['MAT', 'KIN', 'HB', 'AO', 'HO']",0,0,5
orlandofloridatoproofing.com,1,24,3,0,"['OR', 'LAND', 'OF', 'LORI', 'DATO', 'PROOFING']",0,0,6
apartmentsiroka.com,1,15,3,0,"['APART', 'MEN', 'TSI', 'ROKA']",0,0,4
sharkmarket360.com,1,14,3,3,"['SHARK', 'MARKET']",0,0,2
shaggyco.com,1,8,3,0,"['SHAGGY', 'CO']",0,0,2
yourphotomask.com,1,13,3,0,"['YOUR', 'PHOTO', 'MASK']",0,0,3
2carter.com,1,7,3,1,['CARTER'],0,0,1
wotbwdreviews.com,1,13,3,0,"['WO', 'TB', 'WD', 'REVIEWS']",0,0,4
tryelliquark.com,1,12,3,0,"['TRY', 'EL', 'LI', 'QUARK']",0,0,4
provasenin.com,1,10,3,0,"['PR', 'OVA', 'SEN', 'IN']",0,0,4
hx-ad-cname.com,1,11,3,2,"['HE', 'AD', 'CAME']",2,0,3
ventiful.com,1,8,3,0,"['VEN', 'TI', 'FUL']",0,0,3
hometownpropertiesbrooklyn.com,1,26,3,0,"['HOMETOWN', 'PROPERTIES', 'BROOKLYN']",0,0,3
galvaoadvogadoseconsultores.com,1,27,3,0,"['GAL', 'VA', 'OAD', 'VO', 'GA', 'DOSE', 'CONSUL', 'TORES']",0,0,8
masalapackingmachine.com,1,20,3,0,"['MA', 'SALA', 'PACKING', 'MACHINE']",0,5000,4
theuofm.com,1,7,3,0,[''],7,0,1
jumbo17.com,1,7,3,2,['JUMBO'],0,0,1
berkeleyimprovisationclasses.com,1,28,3,0,"['BERKELEY', 'IMPROVISATION', 'CLASSES']",0,0,3
nsfuauwrra.com,1,10,3,0,"['NS', 'FU', 'AU', 'WR', 'RA']",0,0,5
cohego.com,1,6,3,0,"['CO', 'HE', 'GO']",0,50,3
phasershooter.com,1,13,3,0,"['PHASER', 'SHOOTER']",0,0,2
030588.com,1,6,3,6,[],0,50,1
2700955.com,1,7,3,7,[],0,0,1
simplesmarter.com,1,13,3,0,"['SIMPLE', 'SMARTER']",0,0,2
urmerchh.com,1,8,3,0,"['UR', 'MERC', 'HH']",0,0,3
noveltynewss.com,1,12,3,0,"['NOVELTY', 'NEW', 'SS']",0,0,3
k0so.com,1,4,3,1,"['I', 'SO']",1,0,2
pexymd.com,1,6,3,0,[''],6,0,1
mytexanfaithfamilyfitness.com,1,25,3,0,"['MY', 'TEXAN', 'FAITH', 'FAMILY', 'FITNESS']",0,0,5
ninjasinthekitchen.com,1,18,3,0,"['NINJA', 'SIN', 'THE', 'KITCHEN']",0,0,4
build-legacy.com,1,12,3,1,"['BUILD', 'LEGACY']",0,5000,2
transformcoachingservice.com,1,24,3,0,"['TRANSFORM', 'COACHING', 'SERVICE']",0,0,3
iwl06.com,1,5,3,2,['ILL'],1,0,1
reportmortgages.com,1,15,3,0,"['REPORT', 'MORTGAGES']",0,0,2
microinvasivesurgery.com,1,20,3,0,"['MICRO', 'INVASIVE', 'SURGERY']",0,0,3
zjwzlwz.com,1,7,3,0,[''],7,0,1
pobedapartners1.com,1,15,3,1,"['PO', 'BE', 'DA', 'PARTNERS']",0,0,4
prottashadisability.com,1,19,3,0,"['PR', 'OTT', 'ASHA', 'DISABILITY']",0,0,4
midonbosco.com,1,10,3,0,"['MIDON', 'BOS', 'CO']",0,0,3
kanto-sterilization-service.com,1,27,3,2,"['TANTO', 'STERILIZATION', 'SERVICE']",1,0,3
joyfulbrandsgroup.com,1,17,3,0,"['JOYFUL', 'BRANDS', 'GROUP']",0,0,3
speakeasycheese.com,1,15,3,0,"['SPEAKEASY', 'CHEESE']",0,0,2
ansaralandscape.com,1,15,3,0,"['AN', 'SARA', 'LANDSCAPE']",0,0,3
immunoenhancertea.com,1,17,3,0,"['IM', 'MU', 'NO', 'ENHANCER', 'TEA']",0,0,5
mynaijamall.com,1,11,3,0,[''],11,0,1
hustler1way.com,1,11,3,1,"['HUSTLER', 'WAY']",0,0,2
viruspolls.com,1,10,3,0,"['VIRUS', 'POLLS']",0,0,2
js11069.com,1,7,3,5,['IS'],1,0,1
zzzz0011.com,1,8,3,4,['JAZZ'],2,0,1
multi-men.com,1,9,3,1,"['MULTI', 'MEN']",0,5000,2
257716.com,1,6,3,6,[],0,0,1
votehassansheikh.com,1,16,3,0,"['VOTE', 'HAS', 'SAN', 'SHEIKH']",0,0,4
tizoneapparel.com,1,13,3,0,"['TI', 'ZONE', 'APPAREL']",0,0,3
ag82838.com,1,7,3,5,['AG'],0,0,1
baybuym.com,1,7,3,0,"['BAY', 'BU', 'YM']",0,0,3
100atms.com,1,7,3,3,"['AT', 'MS']",0,0,2
cordycare.com,1,9,3,0,"['CORDY', 'CARE']",0,50,2
hourinvs.com,1,8,3,0,"['HOUR', 'IN', 'VS']",0,0,3
barologistpub.com,1,13,3,0,"['BAR', 'OLOGIST', 'PUB']",0,0,3
clixtrakr.com,1,9,3,0,"['CL', 'IX', 'TRA', 'KR']",0,0,4
garden-manager.com,1,14,3,1,"['GARDEN', 'MANAGER']",0,500,2
wwwpk7.com,1,6,3,1,['WAWK'],2,0,1
danghuythinh.com,1,12,3,0,[''],12,0,1
puro-charme.com,1,11,3,1,"['PURO', 'CHARGE']",1,5000,2
ajqopdocoa.com,1,10,3,0,[''],10,0,1
es-job.com,1,6,3,1,"['ES', 'JOB']",0,500,2
woltsman.com,1,8,3,0,"['WO', 'LT', 'SM', 'AN']",0,0,4
unclefluffytest.com,1,15,3,0,"['UNCLE', 'FLUFFY', 'TEST']",0,0,3
qukuairiji.com,1,10,3,0,[''],10,0,1
theonecafee.com,1,11,3,0,"['THE', 'ONE', 'CA', 'FEE']",0,0,4
schoolofrockjohnscreek.com,1,22,3,0,"['SC', 'HOO', 'LO', 'FROCK', 'JOHN', 'SCREEK']",0,0,6
tgdamen.com,1,7,3,0,"['TG', 'DA', 'MEN']",0,50,3
californiaelectricservice.com,1,25,3,0,"['CALIFORNIA', 'ELECTRIC', 'SERVICE']",0,0,3
onlinesparepair.com,1,15,3,0,"['ONLINE', 'SPA', 'REPAIR']",0,0,3
eagletask.com,1,9,3,0,"['EAGLE', 'TASK']",0,0,2
laramacreations.com,1,15,3,0,"['LA', 'RAMA', 'CREATIONS']",0,0,3
srmatrimony.com,1,11,3,0,"['SR', 'MATRIMONY']",0,50,2
massachusettscustomwebsites.com,1,27,3,0,"['MASSACHUSETTS', 'CUSTOM', 'WEB', 'SITES']",0,0,4
cigalites.com,1,9,3,0,"['CIG', 'ALIT', 'ES']",0,50,3
iamrebeca.com,1,9,3,0,[''],9,0,1
brianhoyos.com,1,10,3,0,"['BRIAN', 'HOY', 'OS']",0,0,3
authentikartgfx.com,1,15,3,0,[''],15,0,1
comatose47360.com,1,13,3,5,['COMATOSE'],0,0,1
pfutur.com,1,6,3,0,"['PF', 'UT', 'UR']",0,0,3
island-wide-building-renovating-services.com,1,40,3,4,"['ISLAND', 'WIDE', 'BUILDING', 'RENOVATING', 'SERVICES']",0,0,5
hanaakariya.com,1,11,3,0,"['HA', 'NAA', 'KARI', 'YA']",0,0,4
vbookey.com,1,7,3,0,['BOOKED'],2,0,1
1559317327700thisissuperfake.com,1,28,3,13,"['TH', 'ISIS', 'SUPER', 'FAKE']",0,0,4
egdcfuzhda.com,1,10,3,0,[''],10,0,1
esculturaestetica.com,1,17,3,0,"['ES', 'CUL', 'TUR', 'AES', 'TE', 'TI', 'CA']",0,0,7
multiplyyourcoachingbusiness.com,1,28,3,0,"['MULTIPLY', 'YOUR', 'COACHING', 'BUSINESS']",0,0,4
rouastore.com,1,9,3,0,[''],9,0,1
ecdoudoune.com,1,10,3,0,"['EC', 'DO', 'UD', 'OU', 'NE']",0,0,5
fantasyfightisland.com,1,18,3,0,"['FANTASY', 'FIGHT', 'ISLAND']",0,0,3
aaruhigroup.com,1,11,3,0,"['AARU', 'HI', 'GROUP']",0,0,3
green-thumb-landscaping.com,1,23,3,2,"['GREEN', 'THUMB', 'LANDSCAPING']",0,5000,3
gt-av.com,1,5,3,1,"['IT', 'AV']",1,50000,2
alternitivetravelservices.com,1,25,3,0,"['ALTER', 'NIT', 'IVE', 'TRAVEL', 'SERVICES']",0,0,5
spinideasnj.com,1,11,3,0,"['SPIN', 'IDEAS', 'NJ']",0,0,3
pennsyltuckymodelingagency.com,1,26,3,0,[''],26,0,1
pt-rooms-booking-pay-3532592376-89327596-check-in-now.com,1,53,3,26,"['IT', 'ROOMS', 'BOOKING', 'PAY', 'CHECK', 'IN', 'NOW']",1,0,7
hi0991.com,1,6,3,4,['HI'],0,0,1
citizenpipes.com,1,12,3,0,"['CITIZEN', 'PIPES']",0,0,2
utsugenki.com,1,9,3,0,"['UT', 'SUG', 'ENKI']",0,0,3
lusciousbeautyempire.com,1,20,3,0,"['LUSCIOUS', 'BEAUTY', 'EMPIRE']",0,0,3
q9479.com,1,5,3,4,['I'],1,0,1
chinookwindslogistics.com,1,21,3,0,"['CHINOOK', 'WINDS', 'LOGISTICS']",0,0,3
mindsetsaham.com,1,12,3,0,"['MIND', 'SET', 'SA', 'HAM']",0,0,4
fitnesskr.com,1,9,3,0,"['FITNESS', 'KR']",0,0,2
aroundthefootball.com,1,17,3,0,"['AROUND', 'THE', 'FOOTBALL']",0,0,3
vulpesinvests.com,1,13,3,0,"['VULPES', 'INVESTS']",0,0,2
njjwsp.com,1,6,3,0,[''],6,0,1
numachcorp.com,1,10,3,0,"['NU', 'MACH', 'CORP']",0,0,3
51ale.com,1,5,3,2,['ALE'],0,0,1
poplyffe.com,1,8,3,0,[''],8,0,1
xceptway.com,1,8,3,0,"['XC', 'EP', 'TWAY']",0,0,3
b2wr.com,1,4,3,1,"['I', 'WE']",2,0,2
profitfrompassion.com,1,17,3,0,"['PROFIT', 'FROM', 'PASSION']",0,0,3
coastalragdollkitty.com,1,19,3,0,"['COASTAL', 'RAG', 'DOLL', 'KITTY']",0,0,4
generaldesignjewelry.com,1,20,3,0,"['GENERAL', 'DESIGN', 'JEWELRY']",0,0,3
karayama-usa.com,1,12,3,1,"['', 'USA']",8,0,2
promotionscampaign.com,1,18,3,0,"['PROMOTIONS', 'CAMPAIGN']",0,0,2
v8145.com,1,5,3,4,['I'],1,0,1
tyc6041.com,1,7,3,4,['TY'],1,0,1
klevership.com,1,10,3,0,"['KL', 'EVER', 'SHIP']",0,0,3
petmarketbi.com,1,11,3,0,"['PET', 'MARKET', 'BI']",0,0,3
john-chem.com,1,9,3,1,"['JOHN', 'CHEM']",0,50,2
uttarapoweryoga.com,1,15,3,0,"['UT', 'TARA', 'POWER', 'YOGA']",0,0,4
sellextreme.com,1,11,3,0,"['SELL', 'EXTREME']",0,50000,2
mygrocerykart.com,1,13,3,0,"['MY', 'GROCERY', 'KART']",0,0,3
wonderfli.com,1,9,3,0,"['WON', 'DERF', 'LI']",0,50,3
jessicaleafe.com,1,12,3,0,"['JESS', 'IC', 'ALEA', 'FE']",0,0,4
140csm.com,1,6,3,3,['COM'],1,0,1
mjs-buy.com,1,7,3,1,"['MES', 'BUY']",1,0,2
waterworkss.com,1,11,3,0,"['WATERWORK', 'SS']",0,500000,2
masslookingstories.com,1,18,3,0,"['MASS', 'LOOKING', 'STORIES']",0,50,3
yoganookat5th.com,1,13,3,1,"['', 'THE']",11,0,2
microscanscanners.com,1,17,3,0,"['MI', 'CR', 'OSCAN', 'SCANNERS']",0,0,4
coronascreenings.com,1,16,3,0,"['CORONA', 'SCREENINGS']",0,0,2
fhcp9976.com,1,8,3,4,['FUCK'],2,0,1
caribnorth.com,1,10,3,0,"['CARIB', 'NORTH']",0,0,2
hard-six.com,1,8,3,1,"['HARD', 'SIX']",0,5000,2
yuchuanjianzao.com,1,14,3,0,[''],14,0,1
comingfrombehindcloseddoors.com,1,27,3,0,"['COMING', 'FROM', 'BEHIND', 'CLOSED', 'DOORS']",0,0,5
nypizzacompany.com,1,14,3,0,"['NY', 'PIZZA', 'COMPANY']",0,0,3
maxhazen.com,1,8,3,0,"['MAX', 'HAZEN']",0,0,2
sdsauthoringservices.com,1,20,3,0,"['SDS', 'AUTHORING', 'SERVICES']",0,0,3
mkr-shop.com,1,8,3,1,"['MAR', 'SHOP']",1,0,2
burligers.com,1,9,3,0,"['BUR', 'LI', 'GERS']",0,0,3
localcounselfinder.com,1,18,3,0,"['LOCAL', 'COUNSEL', 'FINDER']",0,0,3
activestealthtechnology.com,1,23,3,0,"['ACTIVE', 'STEALTH', 'TECHNOLOGY']",0,0,3
globalhealthnation.com,1,18,3,0,"['GLOBAL', 'HEALTH', 'NATION']",0,0,3
corefit-app.com,1,11,3,1,"['CREDIT', 'APP']",2,0,2
xyzshoppy.com,1,9,3,0,"['XYZ', 'SHOPPY']",0,0,2
blesscondo.com,1,10,3,0,"['BLESS', 'CONDO']",0,0,2
muosgqljw.com,1,9,3,0,[''],9,0,1
boochinabox.com,1,11,3,0,"['BOO', 'CHIN', 'ABOX']",0,0,3
wexitwest.com,1,9,3,0,[''],9,0,1
sistetiq.com,1,8,3,0,"['SI', 'STET', 'IQ']",0,0,3
koshersanitizer.com,1,15,3,0,"['KOSHER', 'SANITIZER']",0,0,2
vhiteclean.com,1,10,3,0,[''],10,0,1
luxurygangfr.com,1,12,3,0,"['LUXURY', 'GANG', 'FR']",0,0,3
stanroper.com,1,9,3,0,"['STAN', 'ROPER']",0,0,2
theintime.com,1,9,3,0,"['THE', 'INTIME']",0,0,2
pm-advisory.com,1,11,3,1,"['AM', 'ADVISORY']",1,5000,2
eurronews.com,1,9,3,0,[''],9,500000,1
dnnaschool.com,1,10,3,0,"['DN', 'NA', 'SCHOOL']",0,0,3
redbuddentalofmoore.com,1,19,3,0,"['REDBUD', 'DEN', 'TA', 'LOF', 'MOORE']",0,0,5
seaglassmaui.com,1,12,3,0,"['SE', 'AG', 'LAS', 'SMA', 'UI']",0,0,5
bz5a.com,1,4,3,1,"['BE', 'A']",1,50,2
coltsneckgolf.com,1,13,3,0,"['COLT', 'SNECK', 'GOLF']",0,0,3
cascadiahousing.com,1,15,3,0,"['CASCADIA', 'HOUSING']",0,0,2
anglercamping.com,1,13,3,0,"['ANGLER', 'CAMPING']",0,0,2
milaviola.com,1,9,3,0,"['MILA', 'VIOLA']",0,0,2
bndcompany.com,1,10,3,0,"['BN', 'DC', 'OM', 'PA', 'NY']",0,0,5
9ridgeroad.com,1,10,3,1,"['RIDGE', 'ROAD']",0,0,2
amandarosentel.com,1,14,3,0,"['AM', 'AND', 'ARO', 'SEN', 'TEL']",0,0,5
funnybunnyrental.com,1,16,3,0,"['FUNNY', 'BUNNY', 'RENTAL']",0,0,3
roboticmodularconstruction.com,1,26,3,0,"['ROBOTIC', 'MODULAR', 'CONSTRUCTION']",0,0,3
velospiration.com,1,13,3,0,"['VELO', 'SPIRATION']",0,0,2
ravneetportfolio.com,1,16,3,0,[''],16,0,1
jdijobs.com,1,7,3,0,[''],7,50,1
experiencepanamaexpo.com,1,20,3,0,"['EXPERIENCE', 'PANAMA', 'EXPO']",0,0,3
customglasshaltonhills.com,1,22,3,0,"['CUSTOM', 'GLASS', 'HAL', 'TON', 'HILLS']",0,0,5
twoodwork.com,1,9,3,0,"['TWO', 'OD', 'WORK']",0,0,3
safeandsmartaz.com,1,14,3,0,"['SAFE', 'AND', 'SMART', 'AZ']",0,0,4
cookwithkam.com,1,11,3,0,"['COOK', 'WITH', 'KAM']",0,0,3
margaritavilleresortinthesmokies.com,1,32,3,0,"['MARGARITA', 'VILLE', 'RES', 'OR', 'TIN', 'THE', 'SMOKIES']",0,0,7
dianeticsbuffalo.com,1,16,3,0,"['DIANETICS', 'BUFFALO']",0,0,2
theamericandreamthebook.com,1,23,3,0,"['THE', 'AMERICAN', 'DREAM', 'THE', 'BOOK']",0,0,5
nio-tr.com,1,6,3,1,"['NO', 'TO']",2,0,2
thecelebrationphotostation.com,1,26,3,0,"['THE', 'CELEBRATION', 'PHOTO', 'STATION']",0,0,4
ethebo-stonstra.com,1,15,3,1,"['ETHER', '']",9,0,2
adriancarvajal.com,1,14,3,0,[''],14,5000,1
tirunagariventures.com,1,18,3,0,"['TI', 'RU', 'NAGARI', 'VENTURES']",0,0,4
bellaceci.com,1,9,3,0,[''],9,0,1
attorneykardashian.com,1,18,3,0,"['ATTORNEY', 'KA', 'RD', 'ASH', 'IAN']",0,0,5
textilenclothing-dongguan.com,1,25,3,1,"['', 'DONGJUN']",18,0,2
bet7013.com,1,7,3,4,['BET'],0,0,1
vidhiinfotek.com,1,12,3,0,[''],12,0,1
fyhlovez3.com,1,9,3,1,[''],8,0,1
wilsonelsper.com,1,12,3,0,"['WILSON', 'ELS', 'PER']",0,0,3
recofuku.com,1,8,3,0,"['RE', 'CO', 'FU', 'KU']",0,0,4
860326.com,1,6,3,6,[],0,50,1
wilcosolution.com,1,13,3,0,"['WILCO', 'SOLUTION']",0,0,2
ayyl398.com,1,7,3,3,['AMYL'],1,0,1
easegps.com,1,7,3,0,"['EASE', 'GPS']",0,0,2
832144.com,1,6,3,6,[],0,50,1
853573.com,1,6,3,6,[],0,0,1
sellmyadoptmepet.com,1,16,3,0,"['SELL', 'MY', 'ADOPT', 'ME', 'PET']",0,0,5
venghaivamsam.com,1,13,3,0,"['VE', 'NG', 'HA', 'IV', 'AM', 'SAM']",0,0,6
fridaybit.com,1,9,3,0,"['FRIDAY', 'BIT']",0,0,2
lakshyamachinery.com,1,16,3,0,"['LAK', 'SH', 'YA', 'MACHINERY']",0,0,4
475414.com,1,6,3,6,[],0,50,1
16177fa.com,1,7,3,5,['FA'],0,0,1
futurelenscreative.com,1,18,3,0,"['FUTURE', 'LENS', 'CREATIVE']",0,0,3
thejarrettco.com,1,12,3,0,"['THE', 'JAR', 'RE', 'TT', 'CO']",0,0,5
punjabivarta.com,1,12,3,0,"['PUNJABI', 'VAR', 'TA']",0,0,3
95y7scnks3.com,1,10,3,4,"['Y', 'SINKS']",1,0,2
ladebtcollection.com,1,16,3,0,"['LA', 'DEBT', 'COLLECTION']",0,0,3
weareradiant.com,1,12,3,0,"['WE', 'ARE', 'RADIANT']",0,500,3
bklnd.com,1,5,3,0,['KIND'],2,0,1
cannabisworkcomp.com,1,16,3,0,"['CANNABIS', 'WORK', 'COMP']",0,0,3
formulabizpro.com,1,13,3,0,"['FORMULA', 'BIZ', 'PRO']",0,0,3
theshoponthehill.com,1,16,3,0,"['THE', 'SHO', 'PON', 'THE', 'HILL']",0,0,5
tanglewoodblackbook.com,1,19,3,0,"['TANGLE', 'WOOD', 'BLACK', 'BOOK']",0,0,4
shopdaenty.com,1,10,3,0,[''],10,0,1
maganarealestate.com,1,16,3,0,"['MAG', 'ANA', 'REALESTATE']",0,0,3
makeuphousehold.com,1,15,3,0,"['MAKEUP', 'HOUSEHOLD']",0,0,2
nyhairdesigns.com,1,13,3,0,"['NY', 'HAIR', 'DESIGNS']",0,0,3
kollysubtv.com,1,10,3,0,"['KOL', 'LY', 'SUB', 'TV']",0,0,4
kikivon.com,1,7,3,0,"['KIKI', 'VON']",0,0,2
2976986.com,1,7,3,7,[],0,0,1
xiaobaocom27.com,1,12,3,2,"['XI', 'AOB', 'AO', 'COM']",0,0,4
navcross.com,1,8,3,0,"['NAV', 'CROSS']",0,0,2
cuantotepago.com,1,12,3,0,"['CU', 'AN', 'TOT', 'EP', 'AGO']",0,0,5
rlfmalta.com,1,8,3,0,[''],8,0,1
imperioopticocolombia.com,1,21,3,0,"['IM', 'PE', 'RIO', 'OP', 'TI', 'CO', 'COLOMBIA']",0,0,7
7uvi.com,1,4,3,1,['UNI'],1,0,1
a9multimediafilms.com,1,17,3,1,"['A', '']",15,0,2
joiasfinas.com,1,10,3,0,"['JO', 'IA', 'SF', 'IN', 'AS']",0,500,5
lyfttrashmanagement.com,1,19,3,0,"['LY', 'FT', 'TRASH', 'MANAGEMENT']",0,0,4
qmyvba.com,1,6,3,0,[''],6,0,1
shamehadaku.com,1,11,3,0,"['SHAME', 'HAD', 'AKU']",0,5000000,3
vxwpg.com,1,5,3,0,[''],5,0,1
67kvkv.com,1,6,3,2,"['KV', 'KV']",0,0,2
pckitap.com,1,7,3,0,"['PC', 'KI', 'TAP']",0,0,3
bestcomplexassetcustodyattorney.com,1,31,3,0,"['BEST', 'COMPLEX', 'ASSET', 'CUSTODY', 'ATTORNEY']",0,0,5
scg98.com,1,5,3,2,['SIG'],1,0,1
bestbooksmartread.com,1,17,3,0,"['BEST', 'BOOKS', 'MAR', 'TREAD']",0,0,4
monolithicdomeconstruction.com,1,26,3,0,"['MONOLITHIC', 'DOME', 'CONSTRUCTION']",0,0,3
flawlesscreditrecovery.com,1,22,3,0,"['FLAWLESS', 'CREDIT', 'RECOVERY']",0,0,3
bartransportinc.com,1,15,3,0,"['BAR', 'TRAN', 'SPOR', 'TINC']",0,0,4
jxxinrong.com,1,9,3,0,[''],9,0,1
huajieshichang.com,1,14,3,0,[''],14,0,1
powercastyourself.com,1,17,3,0,"['POWER', 'CAST', 'YOURSELF']",0,0,3
brilliantenergydrink.com,1,20,3,0,"['BRILLIANT', 'ENERGY', 'DRINK']",0,0,3
551zx.com,1,5,3,3,['EX'],1,0,1
noovvoo.com,1,7,3,0,['NOOOO'],2,0,1
gofaapp.com,1,7,3,0,"['GO', 'FA', 'APP']",0,0,3
asystemofeverything.com,1,19,3,0,"['AS', 'YS', 'TEM', 'OF', 'EVERYTHING']",0,0,5
poshspreeful.com,1,12,3,0,"['POSH', 'SPREE', 'FUL']",0,0,3
digitalnaresh.com,1,13,3,0,"['DIGITAL', 'NARESH']",0,0,2
blackgroundapparel.com,1,18,3,0,"['BLACK', 'GROUND', 'APPAREL']",0,0,3
distancc.com,1,8,3,0,"['DI', 'STAN', 'CC']",0,50,3
carden66.com,1,8,3,2,"['CAR', 'DEN']",0,0,2
ednaldonegocios.com,1,15,3,0,"['EDNA', 'LD', 'ON', 'EG', 'OC', 'IOS']",0,0,6
caglarmedia.com,1,11,3,0,"['CA', 'GLAR', 'MEDIA']",0,0,3
c-sci.com,1,5,3,1,"['I', 'SCI']",1,50,2
natanelalmany.com,1,13,3,0,"['NA', 'TAN', 'EL', 'AL', 'MANY']",0,0,5
marvelfxea.com,1,10,3,0,[''],10,0,1
melindatannous.com,1,14,3,0,"['MELINDA', 'TAN', 'NOUS']",0,0,3
nzsightguide.com,1,12,3,0,"['NZ', 'SIGHT', 'GUIDE']",0,0,3
houstonshomepage.com,1,16,3,0,"['HO', 'US', 'TONS', 'HOME', 'PAGE']",0,0,5
quinndomme.com,1,10,3,0,"['QU', 'INN', 'DO', 'MME']",0,0,4
pentictondrivingschool.com,1,22,3,0,"['PEN', 'TIC', 'TON', 'DRIVING', 'SCHOOL']",0,0,5
dwtoday.com,1,7,3,0,"['DWT', 'OD', 'AY']",0,0,3
yogibio.com,1,7,3,0,"['YOGI', 'BIO']",0,50,2
